Unnamed: 0,formation_energy,elem_frac,elem_list,energy,formula,magnetic_moment,spin_index,num_p,num_d,num_f,atomic_rad,atomic_vol,covalent_rad,dipole,eaffinity,num_electrons,Unnamed: 17,elem_in_site_order,elem_by_formula_order,A1,A2,B1,B2,X
10,-1.07197878,"[{Element Cr: 0.1}, {Element Cu: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Cu, Element Si, Element Te]",-44.1419064,Cr1Cu1Si2Te6,2.895,0,4,11,0,"[130.0, 128.0, 132.0, 160.0]","[7.23, 7.1, 12.1, 20.5]","[122.0, 112.00000000000001, 115.99999999999999, 136.0]","[78.4, 46.5, 37.31, 37.0]","[0.6659999999999999, 1.235, 1.3895211, 1.9708759999999999]","[24, 29, 14, 52]",,"['Cr', 'Cu', 'Si', 'Si', 'Te']","['Cr', 'Cu', 'Si', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 7.1, 'covalent_rad': 112.00000000000001, 'dipole': 46.5, 'eaffinity': 1.235, 'num_electrons': 29}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
11,-0.496325496,"[{Element Cr: 0.1}, {Element Cu: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Cu, Element Te, Element P]",-43.525883,Cr1Cu1Te6P2,2.902,0,4,11,0,"[130.0, 128.0, 160.0, 128.0]","[7.23, 7.1, 20.5, 17.0]","[122.0, 112.00000000000001, 136.0, 111.00000000000001]","[78.4, 46.5, 37.0, 24.93]","[0.6659999999999999, 1.235, 1.9708759999999999, 0.746607]","[24, 29, 52, 15]",,"['Cr', 'Cu', 'P', 'P', 'Te']","['Cr', 'Cu', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 128.0, 'atomic_vol': 7.1, 'covalent_rad': 112.00000000000001, 'dipole': 46.5, 'eaffinity': 1.235, 'num_electrons': 29}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
12,-0.773939813,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Fe, Element Ge, Element Te, Element P]",-47.75289296,Cr1Fe1Ge1Te6P1,3.243,1,4,8,0,"[130.0, 126.0, 137.0, 160.0, 128.0]","[7.23, 7.1, 13.6, 20.5, 17.0]","[122.0, 115.99999999999999, 121.0, 136.0, 111.00000000000001]","[78.4, 63.93, 39.43, 37.0, 24.93]","[0.6659999999999999, 0.151, 1.232712, 1.9708759999999999, 0.746607]","[24, 26, 32, 52, 15]",,"['Cr', 'Fe', 'Ge', 'P', 'Te']","['Cr', 'Fe', 'Ge', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
13,-0.8230512,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Fe, Element Ge, Element Te]",-47.01956912,Cr1Fe1Ge2Te6,4.435,0,4,8,0,"[130.0, 126.0, 137.0, 160.0]","[7.23, 7.1, 13.6, 20.5]","[122.0, 115.99999999999999, 121.0, 136.0]","[78.4, 63.93, 39.43, 37.0]","[0.6659999999999999, 0.151, 1.232712, 1.9708759999999999]","[24, 26, 32, 52]",,"['Cr', 'Fe', 'Ge', 'Ge', 'Te']","['Cr', 'Fe', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
14,-0.949685215,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Fe, Element Si, Element Ge, Element Te]",-47.94882342,Cr1Fe1Si1Ge1Te6,4.436,0,4,8,0,"[130.0, 126.0, 132.0, 137.0, 160.0]","[7.23, 7.1, 12.1, 13.6, 20.5]","[122.0, 115.99999999999999, 115.99999999999999, 121.0, 136.0]","[78.4, 63.93, 37.31, 39.43, 37.0]","[0.6659999999999999, 0.151, 1.3895211, 1.232712, 1.9708759999999999]","[24, 26, 14, 32, 52]",,"['Cr', 'Fe', 'Si', 'Ge', 'Te']","['Cr', 'Fe', 'Si', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
15,-1.023570588,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Fe, Element Si, Element Te, Element P]",-48.80514402,Cr1Fe1Si1Te6P1,3.262,0,4,8,0,"[130.0, 126.0, 132.0, 160.0, 128.0]","[7.23, 7.1, 12.1, 20.5, 17.0]","[122.0, 115.99999999999999, 115.99999999999999, 136.0, 111.00000000000001]","[78.4, 63.93, 37.31, 37.0, 24.93]","[0.6659999999999999, 0.151, 1.3895211, 1.9708759999999999, 0.746607]","[24, 26, 14, 52, 15]",,"['Cr', 'Fe', 'Si', 'P', 'Te']","['Cr', 'Fe', 'Si', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
16,-1.10278925,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Si: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Fe, Element Si, Element Te]",-48.90454774,Cr1Fe1Si2Te6,4.428,0,4,8,0,"[130.0, 126.0, 132.0, 160.0]","[7.23, 7.1, 12.1, 20.5]","[122.0, 115.99999999999999, 115.99999999999999, 136.0]","[78.4, 63.93, 37.31, 37.0]","[0.6659999999999999, 0.151, 1.3895211, 1.9708759999999999]","[24, 26, 14, 52]",,"['Cr', 'Fe', 'Si', 'Si', 'Te']","['Cr', 'Fe', 'Si', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
17,-0.341888476,"[{Element Cr: 0.1}, {Element Fe: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Fe, Element Te, Element P]",-48.10327685,Cr1Fe1Te6P2,3.154,1,4,8,0,"[130.0, 126.0, 160.0, 128.0]","[7.23, 7.1, 20.5, 17.0]","[122.0, 115.99999999999999, 136.0, 111.00000000000001]","[78.4, 63.93, 37.0, 24.93]","[0.6659999999999999, 0.151, 1.9708759999999999, 0.746607]","[24, 26, 52, 15]",,"['Cr', 'Fe', 'P', 'P', 'Te']","['Cr', 'Fe', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 126.0, 'atomic_vol': 7.1, 'covalent_rad': 115.99999999999999, 'dipole': 63.93, 'eaffinity': 0.151, 'num_electrons': 26}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
18,-1.540854728,"[{Element Cr: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ru: 0.1}]","[Element Cr, Element Ge, Element Te, Element P, Element Ru]",-49.33632959,Cr1Ge1Te6P1Ru1,3.119,0,4,8,0,"[130.0, 137.0, 160.0, 128.0, 134.0]","[7.23, 13.6, 20.5, 17.0, 8.3]","[122.0, 121.0, 136.0, 111.00000000000001, 125.0]","[78.4, 39.43, 37.0, 24.93, 65.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 0.746607, 1.05]","[24, 32, 52, 15, 44]",,"['Cr', 'Ru', 'Ge', 'P', 'Te']","['Cr', 'Ge', 'Te', 'P', 'Ru']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 65.0, 'eaffinity': 1.05, 'num_electrons': 44}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
19,-1.302467735,"[{Element Cr: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}, {Element Ru: 0.1}]","[Element Cr, Element Ge, Element Te, Element Ru]",-48.31550737,Cr1Ge2Te6Ru1,3.458,1,4,8,0,"[130.0, 137.0, 160.0, 134.0]","[7.23, 13.6, 20.5, 8.3]","[122.0, 121.0, 136.0, 125.0]","[78.4, 39.43, 37.0, 65.0]","[0.6659999999999999, 1.232712, 1.9708759999999999, 1.05]","[24, 32, 52, 44]",,"['Cr', 'Ru', 'Ge', 'Ge', 'Te']","['Cr', 'Ge', 'Te', 'Ru']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 65.0, 'eaffinity': 1.05, 'num_electrons': 44}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
20,-1.162778373,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Ni, Element Ge, Element Te, Element P]",-45.14990065,Cr1Ni1Ge1Te6P1,2.774,0,4,10,0,"[130.0, 124.0, 137.0, 160.0, 128.0]","[7.23, 6.6, 13.6, 20.5, 17.0]","[122.0, 110.00000000000001, 121.0, 136.0, 111.00000000000001]","[78.4, 51.1, 39.43, 37.0, 24.93]","[0.6659999999999999, 1.156, 1.232712, 1.9708759999999999, 0.746607]","[24, 28, 32, 52, 15]",,"['Cr', 'Ni', 'Ge', 'P', 'Te']","['Cr', 'Ni', 'Ge', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
21,-1.30202708,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.2}, {Element Te: 0.6}]","[Element Cr, Element Ni, Element Ge, Element Te]",-44.50671413,Cr1Ni1Ge2Te6,2.538,1,4,10,0,"[130.0, 124.0, 137.0, 160.0]","[7.23, 6.6, 13.6, 20.5]","[122.0, 110.00000000000001, 121.0, 136.0]","[78.4, 51.1, 39.43, 37.0]","[0.6659999999999999, 1.156, 1.232712, 1.9708759999999999]","[24, 28, 32, 52]",,"['Cr', 'Ni', 'Ge', 'Ge', 'Te']","['Cr', 'Ni', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
22,-0.642051896,"[{Element Cr: 0.1}, {Element Ni: 0.1}, {Element Te: 0.6}, {Element P: 0.2}]","[Element Cr, Element Ni, Element Te, Element P]",-45.4116094,Cr1Ni1Te6P2,2.406,0,4,10,0,"[130.0, 124.0, 160.0, 128.0]","[7.23, 6.6, 20.5, 17.0]","[122.0, 110.00000000000001, 136.0, 111.00000000000001]","[78.4, 51.1, 37.0, 24.93]","[0.6659999999999999, 1.156, 1.9708759999999999, 0.746607]","[24, 28, 52, 15]",,"['Cr', 'Ni', 'P', 'P', 'Te']","['Cr', 'Ni', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
23,-1.44289284,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}, {Element Ru: 0.1}]","[Element Cr, Element Si, Element Ge, Element Te, Element Ru]",-49.25855276,Cr1Si1Ge1Te6Ru1,3.468,1,4,8,0,"[130.0, 132.0, 137.0, 160.0, 134.0]","[7.23, 12.1, 13.6, 20.5, 8.3]","[122.0, 115.99999999999999, 121.0, 136.0, 125.0]","[78.4, 37.31, 39.43, 37.0, 65.0]","[0.6659999999999999, 1.3895211, 1.232712, 1.9708759999999999, 1.05]","[24, 14, 32, 52, 44]",,"['Cr', 'Ru', 'Si', 'Ge', 'Te']","['Cr', 'Si', 'Ge', 'Te', 'Ru']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 65.0, 'eaffinity': 1.05, 'num_electrons': 44}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
24,-1.416520925,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ni: 0.1}, {Element Ge: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ni, Element Ge, Element Te]",-45.42382826,Cr1Si1Ni1Ge1Te6,2.539,1,4,10,0,"[130.0, 132.0, 124.0, 137.0, 160.0]","[7.23, 12.1, 6.6, 13.6, 20.5]","[122.0, 115.99999999999999, 110.00000000000001, 121.0, 136.0]","[78.4, 37.31, 51.1, 39.43, 37.0]","[0.6659999999999999, 1.3895211, 1.156, 1.232712, 1.9708759999999999]","[24, 14, 28, 32, 52]",,"['Cr', 'Ni', 'Si', 'Ge', 'Te']","['Cr', 'Si', 'Ni', 'Ge', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 137.0, 'atomic_vol': 13.6, 'covalent_rad': 121.0, 'dipole': 39.43, 'eaffinity': 1.232712, 'num_electrons': 32}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
25,-1.403839538,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Ni: 0.1}, {Element Te: 0.6}, {Element P: 0.1}]","[Element Cr, Element Si, Element Ni, Element Te, Element P]",-46.1935821,Cr1Si1Ni1Te6P1,2.802,1,4,10,0,"[130.0, 132.0, 124.0, 160.0, 128.0]","[7.23, 12.1, 6.6, 20.5, 17.0]","[122.0, 115.99999999999999, 110.00000000000001, 136.0, 111.00000000000001]","[78.4, 37.31, 51.1, 37.0, 24.93]","[0.6659999999999999, 1.3895211, 1.156, 1.9708759999999999, 0.746607]","[24, 14, 28, 52, 15]",,"['Cr', 'Ni', 'Si', 'P', 'Te']","['Cr', 'Si', 'Ni', 'Te', 'P']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
26,-1.790787743,"[{Element Cr: 0.1}, {Element Si: 0.1}, {Element Te: 0.6}, {Element P: 0.1}, {Element Ru: 0.1}]","[Element Cr, Element Si, Element Te, Element P, Element Ru]",-50.38888289,Cr1Si1Te6P1Ru1,3.118,0,4,8,0,"[130.0, 132.0, 160.0, 128.0, 134.0]","[7.23, 12.1, 20.5, 17.0, 8.3]","[122.0, 115.99999999999999, 136.0, 111.00000000000001, 125.0]","[78.4, 37.31, 37.0, 24.93, 65.0]","[0.6659999999999999, 1.3895211, 1.9708759999999999, 0.746607, 1.05]","[24, 14, 52, 15, 44]",,"['Cr', 'Ru', 'Si', 'P', 'Te']","['Cr', 'Si', 'Te', 'P', 'Ru']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 134.0, 'atomic_vol': 8.3, 'covalent_rad': 125.0, 'dipole': 65.0, 'eaffinity': 1.05, 'num_electrons': 44}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 128.0, 'atomic_vol': 17.0, 'covalent_rad': 111.00000000000001, 'dipole': 24.93, 'eaffinity': 0.746607, 'num_electrons': 15}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
27,-1.55810391,"[{Element Cr: 0.1}, {Element Si: 0.2}, {Element Ni: 0.1}, {Element Te: 0.6}]","[Element Cr, Element Si, Element Ni, Element Te]",-46.36803153,Cr1Si2Ni1Te6,2.537,0,4,10,0,"[130.0, 132.0, 124.0, 160.0]","[7.23, 12.1, 6.6, 20.5]","[122.0, 115.99999999999999, 110.00000000000001, 136.0]","[78.4, 37.31, 51.1, 37.0]","[0.6659999999999999, 1.3895211, 1.156, 1.9708759999999999]","[24, 14, 28, 52]",,"['Cr', 'Ni', 'Si', 'Si', 'Te']","['Cr', 'Si', 'Ni', 'Te']","{'atomic_rad': 130.0, 'atomic_vol': 7.23, 'covalent_rad': 122.0, 'dipole': 78.4, 'eaffinity': 0.6659999999999999, 'num_electrons': 24}","{'atomic_rad': 124.0, 'atomic_vol': 6.6, 'covalent_rad': 110.00000000000001, 'dipole': 51.1, 'eaffinity': 1.156, 'num_electrons': 28}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 132.0, 'atomic_vol': 12.1, 'covalent_rad': 115.99999999999999, 'dipole': 37.31, 'eaffinity': 1.3895211, 'num_electrons': 14}","{'atomic_rad': 160.0, 'atomic_vol': 20.5, 'covalent_rad': 136.0, 'dipole': 37.0, 'eaffinity': 1.9708759999999999, 'num_electrons': 52}"
